student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
3685,Michael Good,Male,25,English,76.46,2025-07-15,Port Michael,Year 3,Nelson LLC
1377,Daniel Mcdowell,Male,21,Math,41.7,2025-08-09,Dianeborough,Year 1,"Ferrell, Lopez and George"
7352,Vincent Turner,Male,21,English,83.05,2025-07-07,South Gerald,Year 4,Chan-Jacobs
4620,Lisa Williamson,Male,25,English,87.2,2025-08-08,Kathleenville,Year 3,"Willis, Ramirez and Randolph"
1019,Andrew Solomon,Female,25,Math,64.51,2025-05-05,Perkinsbury,Year 3,Gray Group
9351,Ethan Williams,Male,19,Math,76.04,2024-12-29,Lake Meganview,Year 3,Torres PLC
2839,Pamela Benitez,Male,18,History,54.24,2025-10-12,Amberbury,Year 3,"Maynard, Burke and Stevens"
3679,Robert Russell,Male,19,Math,61.34,2025-01-03,New Jennifermouth,Year 3,"Johnson, Johnson and Johnston"
8316,William Hodges,Female,19,English,65.93,2025-04-27,Tuckerland,Year 3,Barnes and Sons
3945,Scott Munoz,Male,18,English,84.04,2025-01-23,Port Dillon,Year 2,"Norton, Kennedy and Turner"
5538,Morgan Short,Female,25,Math,45.58,2025-10-09,East Francisco,Year 2,Barr PLC
6741,Cheryl Watkins,Male,25,History,57.26,2025-07-23,Wilcoxbury,Year 4,Watson-Brooks
5445,Joshua Lozano,Female,19,Computer,96.22,2025-05-24,Christopherbury,Year 3,"Hernandez, Flynn and Anderson"
5273,Gerald Duffy,Male,23,English,80.57,2025-04-05,New Staceyhaven,Year 2,"Willis, Zamora and Wilson"
8194,Chelsea Garcia,Male,24,Science,60.17,2025-04-29,West Jason,Year 4,"Richard, Montes and Mckinney"
2922,James Schmitt,Male,25,Computer,58.84,2025-08-20,West Michelle,Year 2,Clark Ltd
9984,Kevin Nichols,Female,21,Science,47.78,2025-01-25,West Samantha,Year 1,"Graham, Adkins and Cox"
9322,William Petersen,Male,20,Computer,57.51,2025-08-22,West Samuelland,Year 2,Thompson-Robertson
4877,Patricia Ortega,Female,22,Science,50.56,2025-09-11,Kevinbury,Year 2,Lewis Inc
6861,Jared Bradshaw,Female,21,Math,62.19,2025-10-11,Muellerborough,Year 1,Anderson-Martinez
8504,Carla Garcia,Female,20,Science,42.19,2025-09-03,South Michelle,Year 3,Ramirez-Davidson
7502,Steven Hammond,Female,21,Science,56.47,2025-03-16,Rhondabury,Year 4,Hart Ltd
2296,Douglas Mays,Female,18,English,61.52,2025-10-05,East Robert,Year 1,Myers-Jones
4131,Michael Nunez,Female,21,Computer,83.13,2025-02-28,Shermanland,Year 3,"Fernandez, Smith and Howard"
1898,Rebecca Jones,Female,23,History,89.98,2025-10-05,Leeshire,Year 3,Collins-Jimenez
1656,Laura Daniels,Male,20,History,53.59,2024-11-18,Mcknighthaven,Year 2,Baker-Mendez
1770,Heather Williams,Female,18,English,91.68,2024-11-25,Adamshire,Year 1,"Hurley, Pruitt and Goodman"
2011,Jaime Garcia,Female,24,Math,50.62,2025-03-06,Lake Michael,Year 3,Wright Inc
8867,Alicia Hawkins,Female,25,Math,57.42,2025-01-18,West Feliciaburgh,Year 3,"Kelley, Miller and Sims"
6869,Kimberly Obrien,Male,21,History,97.72,2025-09-05,West Joseph,Year 3,Park-Campbell
5367,Joshua Torres,Female,25,Science,92.71,2025-05-29,West Katie,Year 1,"Arnold, Moore and Burch"
6853,Jennifer Blair,Male,22,Math,53.49,2025-05-17,West John,Year 3,Walker Ltd
5631,Jeremy Snow,Female,19,Math,98.22,2025-03-02,Port Kariland,Year 4,Stephens-Carroll
5650,Gary Smith,Male,22,History,58.3,2025-10-20,Rosalesborough,Year 2,Ramirez-Henderson
2887,Laura Thomas,Male,19,Math,42.43,2025-01-18,North Alicia,Year 2,Wilson-Gutierrez
6714,William Contreras,Female,20,English,95.56,2025-09-18,South Marystad,Year 2,"Gonzalez, Fernandez and Moore"
4183,Jill Nguyen,Female,22,History,92.07,2024-11-30,Amyside,Year 1,"Brown, Sandoval and Newton"
7222,Nicholas Kelly,Male,19,Science,81.07,2024-10-28,Pricehaven,Year 3,Barr and Sons
4092,Bailey White,Female,25,Computer,69.9,2025-06-17,Wernerfort,Year 3,Rodriguez LLC
1488,Kevin Lloyd,Female,20,English,97.81,2025-06-03,Bergerchester,Year 2,"Jensen, Mcguire and Francis"
9710,Carl Stewart,Male,21,English,47.04,2025-05-18,Lake Maryland,Year 3,"Hardy, Marshall and Miller"
6171,Rebecca Day,Male,20,Science,57.64,2025-03-28,Barnettton,Year 3,Williams-Lane
2714,Claire Hernandez,Female,18,Computer,71.45,2025-05-13,Sabrinaside,Year 3,"Johnson, Rogers and Williams"
3200,Christina Anderson,Male,20,Math,75.61,2024-10-21,Charleshaven,Year 4,"King, Pacheco and Cook"
6972,Frances Robinson,Female,21,Computer,60.32,2025-10-02,South Melissaside,Year 2,Cummings LLC
6192,Christina Moon,Male,19,Science,93.08,2025-07-14,Fritzberg,Year 1,"Carroll, Robertson and Gutierrez"
3144,Jennifer Evans,Male,23,Computer,74.47,2024-11-18,West Susanbury,Year 1,Taylor-Sharp
4921,Amy Allen,Female,19,Computer,88.0,2025-05-17,North Jessica,Year 3,Nguyen and Sons
5732,Jason Moore,Female,21,History,99.49,2024-12-12,Andrewview,Year 1,Turner Inc
7103,Nicole Clark,Female,18,Science,94.36,2024-11-22,North Martin,Year 4,"Jones, Thomas and Hunt"
7257,Jeffrey Goodman MD,Male,21,Computer,77.39,2025-08-15,Curryton,Year 4,Roberson Group
2433,Kimberly Dunlap,Male,25,Math,84.42,2025-02-09,West Christopher,Year 3,"Massey, Smith and Webb"
2169,Joseph Cox,Male,25,Science,75.93,2025-05-13,East Jeremymouth,Year 4,Armstrong PLC
5478,Thomas Schwartz,Male,23,History,51.94,2025-09-09,Port April,Year 1,Pruitt Ltd
5164,Carrie Martinez,Male,21,Math,49.15,2025-03-05,Suzannefort,Year 3,Osborn-Mason
2037,David York,Female,23,Science,74.71,2024-11-16,North Danielfurt,Year 1,"Yang, Woodward and Ali"
2310,Scott George,Male,25,History,50.44,2024-10-29,East Hollyhaven,Year 1,Hamilton-Chavez
3970,Sarah Greer,Female,19,English,91.58,2025-08-02,Darleneview,Year 3,Peters LLC
4654,Justin Pena,Male,22,Science,78.07,2024-11-22,Nguyenhaven,Year 1,"Drake, Thomas and Jones"
2482,Christine Atkinson,Female,23,History,54.29,2025-04-23,Taylorview,Year 2,Nolan-Sanchez
4746,Jill Morgan,Male,24,Computer,76.46,2025-03-20,Garciaside,Year 2,"Sharp, Parks and Howell"
6018,Dr. Alison Hernandez MD,Female,18,Computer,75.54,2025-04-14,Bentleyberg,Year 1,Ramsey-Escobar
7224,Timothy Carter,Female,25,Computer,89.03,2025-01-26,New Dianeburgh,Year 1,Morales Inc
7152,Maria Smith,Male,25,History,86.44,2024-10-31,South David,Year 4,"Best, Compton and Baker"
8936,Kirk Smith,Male,19,English,61.09,2024-11-22,Port Angela,Year 3,Le LLC
6002,Maurice Johnson,Male,23,Science,66.09,2025-07-04,Burkebury,Year 1,Oneill Ltd
5239,Raymond Doyle,Female,24,Math,61.4,2025-02-28,Lake Alexmouth,Year 4,Sims LLC
7074,Raymond Delgado,Male,20,History,60.29,2025-04-30,Smithtown,Year 4,"Baker, Holt and Mcmillan"
2076,Nicole Mcclure,Male,18,Math,45.26,2024-12-17,West Robertland,Year 2,"Esparza, Cox and Mcdaniel"
8714,Rachel Lopez,Female,23,History,40.04,2025-10-06,Carolside,Year 4,"Hunter, Hansen and Schneider"
9117,Jacqueline Johnson,Female,19,Computer,46.21,2025-05-11,Feliciamouth,Year 2,Harris-Collier
7854,Bruce Sawyer,Male,22,History,71.24,2024-12-18,South Ricardoville,Year 2,Smith PLC
2897,Tara Rice,Male,25,English,73.26,2025-05-19,Mezachester,Year 1,Jenkins Inc
2364,Jade Harrison,Male,20,Math,53.75,2025-06-13,New Jeffreyport,Year 1,"Parker, Cruz and Smith"
9796,Andrea Boyer,Female,22,Science,50.68,2025-03-22,Jimenezshire,Year 4,Baker-Simmons
8399,Tina Cisneros,Female,25,English,72.04,2025-08-05,Fowlerport,Year 2,Wolfe PLC
2144,Richard Powers,Male,24,English,99.7,2025-09-18,New Sarafurt,Year 4,"Martin, Garner and Walker"
7529,Craig Haney,Male,21,English,93.53,2025-09-10,Lake Nicole,Year 3,Simpson Ltd
5315,Shelly Morgan,Male,18,Math,46.35,2025-03-21,Higginsborough,Year 3,Jones-Williams
6689,Jerry Schmidt,Male,24,Math,54.55,2025-08-29,North Dominic,Year 3,Cordova PLC
5026,Nicholas Strong,Female,25,Computer,53.16,2025-01-28,East Stephen,Year 4,Johnson Inc
6532,Darrell Coffey,Male,19,Computer,73.32,2025-02-25,South Davidport,Year 3,Cline-Salinas
8142,Amanda Cole,Female,22,Science,62.74,2024-12-06,North Jamesbury,Year 2,Huff Ltd
8652,Brandon Richards,Female,19,History,74.22,2025-05-07,Kellyborough,Year 4,Davis-Wright
7305,Katelyn Warren,Female,24,English,50.51,2024-11-27,East Isaiahberg,Year 1,"Martin, Williams and Roberts"
3656,Gary Snow,Female,23,History,90.42,2024-11-12,East Tonyafort,Year 2,Moran Inc
6210,Nancy Frazier,Female,24,English,47.22,2025-09-05,Angelaside,Year 3,Williams-Martinez
4308,Phillip Wagner,Male,23,Computer,48.47,2025-10-11,West Sierraborough,Year 4,"Lewis, Gomez and Crawford"
1296,Alison Key,Male,24,Science,52.64,2025-02-11,Youngport,Year 3,Dixon-Smith
9744,Drew Fuller,Female,20,History,86.27,2025-03-05,Jacobshire,Year 2,Melendez Group
8440,Caroline Castro,Female,22,Computer,74.56,2025-10-02,Port Danielfort,Year 3,Lozano PLC
4887,Christopher Rodriguez,Male,22,Science,92.55,2025-09-12,Shanefurt,Year 3,Giles-Hudson
3451,Ricky Diaz,Male,20,Computer,96.08,2024-12-28,Martinezshire,Year 3,Robertson Inc
6485,Steven Morales,Male,22,Math,69.94,2025-01-11,Joycefort,Year 1,Moss PLC
1097,Wanda Griffin,Male,25,English,45.95,2025-08-26,Escobarchester,Year 2,"Johnson, Smith and Murphy"
2250,Kristi Phillips,Male,18,History,45.37,2025-03-04,Lake Sarah,Year 1,Duncan Ltd
4771,Shane Bell,Male,22,Math,41.72,2025-07-11,Haleyside,Year 2,"Bell, Meyer and Luna"
6167,Kimberly Jones,Female,18,Science,42.27,2025-09-11,Lake Beth,Year 3,Hughes-Mckinney
2193,Rachel Lawson,Male,23,English,73.15,2025-01-03,Walkerview,Year 3,Wheeler Inc
7899,Ariel Black,Female,20,History,49.33,2024-12-18,Lake Williamside,Year 1,Perkins-Moran
6336,Kristin Ayala,Male,19,Computer,62.79,2025-09-29,North Debraland,Year 3,Gardner PLC
9800,Sara Rowe,Female,24,History,93.96,2025-02-06,Peggyfurt,Year 1,Alvarado Inc
6203,Raymond Duffy,Male,18,Math,97.41,2024-11-28,Matthewchester,Year 1,Wright-Ferguson
5459,Dana Jones,Male,19,Computer,72.15,2025-06-04,Coxville,Year 2,"Hayes, Michael and Lane"
7687,James Allison,Female,20,Math,43.51,2025-01-09,Pattyburgh,Year 3,"Burke, Cordova and Flores"
6852,Mr. Christopher Anderson,Female,19,Math,43.53,2025-09-25,South Jessicafurt,Year 3,"Mcclure, Miller and Smith"
1882,Johnny Cohen,Female,21,History,59.3,2025-04-16,Charlesbury,Year 1,"Mcmillan, Garcia and Matthews"
8446,Frank Hansen,Female,20,English,69.73,2025-07-12,Shepherdshire,Year 2,Mercado-Turner
4998,Steven Ayala,Male,23,Science,89.93,2025-04-09,Nicoleberg,Year 3,"Johnson, Morrison and Koch"
7517,Gina Jones,Female,22,English,45.56,2025-02-09,Wallstad,Year 2,Brooks-Mcbride
8044,Alexander Ballard,Male,18,Science,97.98,2025-07-15,Robinsonstad,Year 2,Mcmahon-Wright
5727,Donna Ward,Female,25,Science,56.69,2024-12-25,Brownville,Year 1,Walker-Walker
4079,David Garza,Female,22,Computer,93.87,2025-02-04,Lake Nicole,Year 4,"Stephens, Rivers and Johnson"
3349,Ryan Nunez,Female,18,Math,75.93,2025-04-14,West Cheryl,Year 1,"Yoder, Mcclure and Ramirez"
8571,Carla Horn,Male,24,Math,57.39,2024-10-28,Stewartchester,Year 4,Harris LLC
5432,Karen Cochran,Male,21,Computer,79.12,2025-02-12,Port Phillip,Year 2,"Evans, Smith and Nguyen"
7932,Teresa Carter,Female,22,Science,51.26,2025-07-28,Thompsonport,Year 3,"Burnett, Curtis and Hunt"
7717,Victor Smith,Male,21,Math,72.38,2025-04-07,West Kimberlyfurt,Year 4,Morrison-Proctor
7661,John Smith,Male,21,Science,77.06,2025-07-23,New Lisa,Year 1,Mccann Inc
9008,Joseph Roberson,Female,23,English,62.84,2025-02-09,Amandaville,Year 4,"Thornton, Moss and Randall"
4766,Haley Jackson,Female,24,Computer,77.56,2025-05-08,East Jessicastad,Year 2,Wilson Ltd
2972,Rebecca Anderson,Female,20,English,94.94,2025-06-19,North Curtis,Year 2,"Peters, Gray and Jones"
6031,Andrea Mercado,Male,19,Computer,55.56,2025-09-05,Harperborough,Year 4,Willis-Flores
5805,Leslie Jones,Female,19,Science,50.46,2025-08-27,East Jacobstad,Year 1,Miller Inc
4057,Christopher Henry,Female,25,Math,76.13,2025-08-01,Gibbsmouth,Year 2,Hill-May
2799,Denise Daniels,Female,20,English,73.53,2025-09-19,Port Lisabury,Year 1,"Smith, Robertson and Cruz"
9628,Rose Mclean,Female,18,History,56.48,2025-04-24,Bradleyburgh,Year 2,"Perez, Holmes and Brown"
7093,Darrell Weaver,Female,22,Math,94.3,2024-10-30,North Diane,Year 1,Rodriguez Inc
6850,Laura Stewart,Female,23,History,43.05,2024-11-26,Lake Adammouth,Year 2,Perez PLC
9118,Joshua Schwartz,Female,20,History,75.37,2024-11-16,Amyburgh,Year 3,Mejia PLC
5980,Dawn Jefferson,Female,20,English,43.07,2025-03-13,Lake Heather,Year 2,"Evans, Clayton and Sullivan"
9461,Justin Holden,Male,22,English,49.27,2025-02-18,South Michaelborough,Year 2,Ray-Cervantes
8861,Mrs. Sydney Scott,Female,25,Math,93.1,2025-04-06,New Scott,Year 1,"Harmon, Lawrence and Camacho"
5159,Stacey Zimmerman,Male,20,English,46.43,2025-10-18,Port Denise,Year 4,Jordan Group
8334,Kayla Yates,Female,25,History,43.08,2025-02-06,North Thomas,Year 2,"Mcgee, Jackson and Peterson"
7319,Rodney Park,Female,20,History,97.25,2024-10-27,North Craig,Year 3,"Harris, Lucero and Rice"
7431,Patrick Fox,Female,21,Math,64.18,2025-02-01,North Johnnyville,Year 4,"Roberts, Madden and Griffin"
9866,Jacqueline Wang,Male,25,Math,43.15,2025-08-15,Yoderstad,Year 4,"Morrison, Mcguire and Park"
8997,Matthew Stewart,Male,18,English,63.04,2025-02-05,Port Kristin,Year 2,Decker-Garrett
4358,Paul Ramos,Male,25,Math,43.21,2025-06-19,Kruegerport,Year 3,"Washington, Hickman and Shields"
7533,Judith Davenport,Male,20,Computer,91.43,2024-12-01,Johnburgh,Year 2,Levine Inc
6384,Robert Jones,Male,18,History,65.99,2025-06-24,New Cynthialand,Year 1,Baker Inc
3622,Jacob Garner,Male,20,History,53.44,2025-02-19,West Claytonborough,Year 4,Jenkins PLC
9291,Angelica Wise,Male,20,Science,55.04,2024-11-14,Shieldsport,Year 4,Avila-Miranda
6681,Margaret Daniels,Male,19,Science,83.31,2025-04-14,Rachaelberg,Year 4,Wiggins Group
3932,Leon Shelton,Male,22,History,71.08,2024-11-06,Port Edwardfurt,Year 2,Reed and Sons
5569,Judy Mays,Male,20,History,93.63,2025-01-02,Carpenterton,Year 1,Hoover Ltd
8839,Scott Rollins,Male,24,Science,59.0,2025-07-09,Port Justin,Year 3,Ward-Bowman
1784,Scott Henry,Female,24,English,50.46,2025-05-08,Bruceville,Year 4,Doyle-Gonzalez
6594,April Garcia,Male,20,Science,54.06,2025-06-07,New Scott,Year 3,Castaneda Ltd
7800,Roy Ferguson,Male,23,Computer,97.68,2025-09-15,Port Nicole,Year 3,Thomas-Barrera
1429,Benjamin Smith,Male,24,Math,82.11,2025-10-09,Ramirezbury,Year 4,Owens PLC
5695,Peter Watkins DDS,Male,24,Math,60.92,2025-07-18,Lake Andrew,Year 1,"Rogers, Taylor and Leonard"
3035,Alicia Black,Female,19,English,98.03,2025-08-09,Haleshire,Year 2,Rivera-Bridges
9040,Jennifer Moyer,Male,19,History,91.44,2025-05-03,New Megan,Year 1,Kennedy Group
1112,Joseph Gill,Female,18,Science,78.23,2025-08-04,Christopherview,Year 1,Gonzalez-Morgan
1065,Natalie Dean,Male,18,Math,97.19,2025-01-07,Martinland,Year 2,"Rivers, Ray and Holland"
5621,Kenneth Hill,Male,21,Science,90.88,2024-10-27,Kellyberg,Year 4,"Hill, Ross and Davidson"
9034,Kevin Edwards,Male,19,Math,78.38,2025-03-05,North Karen,Year 2,"Silva, Richardson and Morrison"
4409,Travis Hanson,Male,24,Math,49.63,2025-05-11,Port Joshua,Year 4,Johnson Ltd
7651,Raymond Roman,Female,25,English,50.95,2025-01-10,Desireefort,Year 1,"Clark, Simon and Jennings"
7198,Nicole Huff,Male,18,Computer,64.34,2025-01-24,Lake Robertberg,Year 1,Noble LLC
2113,Desiree Cunningham,Female,20,English,61.62,2024-10-29,East Jason,Year 4,Phillips PLC
5186,Patrick Zamora,Male,18,Science,93.68,2025-07-10,Whitneyview,Year 1,Owens-Robinson
6231,David Rivas,Female,21,Math,73.45,2025-02-27,Angelaberg,Year 1,Hunter-Vincent
2104,Robert Roman,Female,20,Science,50.49,2024-12-28,North Ellenside,Year 4,Thomas and Sons
9645,Timothy Turner,Male,22,Math,52.27,2025-09-10,New Angela,Year 1,Oconnell LLC
3947,Carmen Wang,Female,24,Computer,98.44,2025-06-27,East James,Year 1,"Robinson, Martinez and Preston"
8398,Megan Hardy,Female,24,Computer,52.82,2025-06-08,Colemanborough,Year 1,Harvey-Smith
5701,Cathy Sanchez,Female,21,English,54.67,2025-06-11,Lake Jonathan,Year 1,"Bray, Fuller and George"
2218,James Malone,Male,20,English,49.9,2025-08-14,Port Lisafort,Year 3,Chan-Macdonald
9135,Michelle Kim,Female,20,Science,40.71,2025-08-30,Mayfurt,Year 3,Turner-Pineda
6726,Tony Marshall,Male,21,History,64.06,2025-07-27,Lake Isaac,Year 2,Khan-Kelly
1610,Danielle Weiss,Female,23,History,55.62,2024-12-30,Lake Josephport,Year 1,Lloyd and Sons
9416,Clifford Santiago,Male,18,Science,79.36,2025-02-28,Aprilshire,Year 4,Bates-Klein
4310,Danielle Barnes,Female,25,Science,56.18,2025-04-15,West Elizabethhaven,Year 4,Haas-Evans
5119,Rebecca Wright,Female,25,Science,93.6,2025-10-02,Lake Samuel,Year 3,"Powell, Fitzgerald and King"
5712,Monique Gonzalez,Female,23,History,87.03,2025-06-05,Gutierrezshire,Year 2,Nicholson-Williams
2691,Audrey Todd,Female,24,English,82.01,2025-07-25,East Sharon,Year 4,Lee-Rodriguez
4900,Melissa Henson,Female,21,Science,84.1,2024-11-07,Matthewville,Year 2,"Gonzalez, Johnson and Mcdonald"
2308,Richard Reyes,Female,24,Science,85.42,2025-05-01,East Elizabethmouth,Year 1,"Bruce, Stevens and Lane"
6854,Melinda Robinson,Male,25,History,65.13,2025-03-29,Cindychester,Year 2,Kennedy and Sons
4097,Ronald Montgomery,Male,24,Science,68.13,2024-12-26,West Matthewview,Year 4,Gray and Sons
4348,Wesley Villarreal,Male,23,Math,69.58,2025-05-22,South Alexandra,Year 3,Castillo and Sons
7353,Emily Flores,Male,25,Math,69.12,2025-05-26,Lake Ashley,Year 3,Torres Group
6375,Cory Hamilton,Female,23,Math,40.6,2025-08-17,Carlosborough,Year 3,Anderson and Sons
8231,Brian Miller,Female,22,English,80.25,2025-05-04,South Christopher,Year 1,Gutierrez-Gonzalez
8253,Caitlyn Elliott,Male,25,Science,93.97,2024-11-19,Juliefort,Year 4,"Jackson, Sanchez and Hanson"
1839,Jessica Smith,Male,22,History,55.09,2025-03-19,Stevensstad,Year 4,Young PLC
1478,Kristine Reilly,Female,24,English,71.68,2025-04-25,South Jennifer,Year 4,"Lewis, Hernandez and Burke"
7221,Heather Irwin,Female,24,History,54.24,2025-06-16,East Donnamouth,Year 2,"Meyer, Wilson and Jones"
1994,Jeremiah Sutton MD,Male,20,Science,77.26,2025-05-19,Lake Walter,Year 1,Mccarty-Johnson
7259,Kevin Brown,Female,21,Math,88.95,2024-12-20,Lake Steven,Year 2,Warren-Smith
4166,Jessica Rodriguez,Male,24,Math,83.25,2025-03-17,Kramermouth,Year 4,Murphy-Buckley
7578,Michelle Miller,Female,22,Science,47.13,2025-05-20,New Tammyville,Year 1,Lindsey-Doyle
6619,Eric Garcia,Female,19,Science,49.67,2025-10-19,West Curtis,Year 2,Jenkins-Phillips
9574,Tyler Ward,Male,21,Computer,97.19,2024-12-31,Lake Henry,Year 2,"Jimenez, Carpenter and Martinez"
4418,Christopher Powell,Female,19,History,74.61,2025-02-26,Davidsonchester,Year 1,Griffin LLC
5091,Jonathan Juarez,Male,23,English,51.74,2025-01-23,New Derekchester,Year 1,Hansen Group
3694,Jaclyn Miller,Male,21,History,96.67,2025-07-07,Lake Kevinfort,Year 4,Hale Ltd
3403,Dennis Hall,Female,18,English,69.35,2025-09-12,Luiston,Year 3,"Reid, Brown and Mahoney"
1088,Lori Romero,Female,19,Math,56.46,2024-12-15,Martinezfurt,Year 4,Johnson-Washington
8495,Joshua Davis,Male,25,English,65.36,2025-07-19,Denisetown,Year 3,"Montgomery, Jordan and Elliott"
5218,Lori Robinson,Male,20,Computer,49.95,2025-01-03,Riverashire,Year 3,Byrd-Bowman
7064,Lisa Elliott,Female,23,Math,50.04,2025-08-31,Gallowayhaven,Year 3,Smith LLC
7438,Joel Fernandez,Female,21,Math,49.0,2025-09-20,Wattsville,Year 2,"Peters, Thomas and Willis"
6467,Jeffery Christian,Male,25,English,44.86,2025-08-10,East Coreyside,Year 2,Rangel-Sanchez
7608,Sabrina Morrow,Female,24,Math,93.6,2024-10-28,West Josephside,Year 2,"Williams, Bell and Tate"
2027,Deborah Ray,Male,21,Math,63.41,2025-04-10,Port Jenniferbury,Year 4,Sanders-Frederick
4889,Tyler Best,Female,20,English,61.95,2025-05-20,Thorntonview,Year 1,"Jimenez, Blackburn and Williams"
1126,Mike Lopez,Male,20,English,85.85,2024-12-21,Humphreyfurt,Year 3,"Carter, Park and Hernandez"
2834,Jeffrey Hunt,Male,23,Science,51.09,2024-11-21,Laurenport,Year 3,"Conley, Davis and Smith"
7543,Kimberly Murray,Male,24,Computer,99.69,2025-01-17,North Darius,Year 4,"Edwards, Mcdonald and Hernandez"
5768,Michael Moore,Male,19,Math,98.55,2025-09-14,West Johnport,Year 3,Fry Inc
1553,Sherry Rodriguez,Female,18,Computer,84.38,2025-04-20,Mooneyville,Year 1,"Vaughn, Moore and Wu"
4759,Margaret Mitchell,Male,18,English,50.05,2025-03-23,New Monicaberg,Year 1,Lambert-Ortega
7641,Tammy King,Male,18,Science,93.88,2024-11-16,East Nicoleburgh,Year 4,Medina Ltd
4630,Dustin Whitehead,Female,23,Science,56.07,2024-11-11,Carneyborough,Year 2,Parker-Gomez
6320,Steven Dunn,Female,20,Science,60.75,2025-02-19,Lake Elizabethfurt,Year 1,Owens PLC
7877,Natasha Livingston,Male,21,English,62.67,2025-03-09,Hayleybury,Year 4,Burnett Ltd
5898,Jasmine Williams,Female,20,English,89.83,2025-07-22,Bennetthaven,Year 2,Clark-Murillo
7711,Timothy Baldwin,Female,19,Math,56.88,2025-06-19,Stevetown,Year 4,Carter-Ramsey
2957,James Garcia,Female,25,Math,93.71,2024-10-26,Port Johnton,Year 4,"White, Kennedy and Jenkins"
2648,Colin Smith,Female,25,Science,84.44,2025-05-27,Priceview,Year 3,"Stevens, Deleon and Ortiz"
3383,Amanda Parker,Male,18,English,76.62,2025-06-16,North Caitlyn,Year 3,Buchanan and Sons
4159,Emma Thomas,Male,21,Computer,83.38,2025-01-28,Joelstad,Year 4,Lopez and Sons
4407,Christopher Daniel,Male,24,Math,97.57,2025-09-21,East Gary,Year 3,Washington and Sons
5096,Joshua Harris,Male,19,History,51.3,2025-05-14,Port Crystal,Year 4,Hayes-Torres
3580,Juan Fitzgerald,Male,25,English,44.96,2025-03-06,Port Cesar,Year 2,Young-Neal
9947,Marcus Wells,Female,19,Computer,43.55,2025-05-14,Lewisburgh,Year 1,"Matthews, Harris and Howard"
5486,Bob Roy,Male,22,English,71.29,2025-09-19,Cartershire,Year 4,Flores and Sons
5443,Dennis Stone,Male,18,Computer,98.22,2025-05-18,New Kellymouth,Year 3,"Clark, Larson and Palmer"
2889,Geoffrey Simpson,Female,24,English,76.27,2025-06-15,Chamberschester,Year 4,"Lee, Collins and Hill"
9610,Eduardo Carrillo,Male,19,Computer,59.25,2025-02-21,Lake Claytontown,Year 2,"Ray, Ward and Horton"
6278,Christina Sweeney,Female,23,Math,42.13,2025-02-09,South Stephen,Year 1,"Rios, Hall and Campos"
1615,Dillon Mendoza,Male,20,Computer,92.93,2025-07-02,Christianmouth,Year 1,Washington Inc
3792,Veronica Sloan,Female,19,Science,81.74,2024-10-27,Garciashire,Year 2,Jackson-Thompson
6255,Mrs. Courtney Larsen MD,Male,23,Math,96.57,2025-10-18,Suzannetown,Year 1,Davis Inc
2767,Emily Newman,Male,18,English,84.46,2025-02-13,Lake Crystal,Year 4,Armstrong-Jackson
7183,Joseph Johnson,Male,20,Computer,56.85,2024-12-24,Port Angelaton,Year 1,Schwartz LLC
2390,Darren Rowe,Male,19,English,52.73,2025-01-19,New Adrienne,Year 4,Powell Ltd
4498,Jackie Davis,Female,23,Science,76.44,2025-07-25,Hansenshire,Year 4,"Mata, Hanson and Roberts"
1264,John Ortega,Female,24,Computer,51.19,2025-05-20,Murphyborough,Year 1,Smith-Rodriguez
5332,Michael Jones,Female,23,Math,52.45,2024-12-22,Robinsonbury,Year 1,"Wilson, Mayer and Payne"
3969,Nathan Wilson,Male,21,Math,72.15,2025-03-07,East Lisa,Year 2,"Herring, Robinson and Roy"
3825,Barry Lewis,Female,21,Math,84.03,2025-03-09,New Carlosburgh,Year 3,Wood-Curtis
1166,Emma Perkins,Female,21,Science,44.55,2025-03-25,New James,Year 2,Cuevas Inc
3620,Melissa White,Female,21,Math,51.08,2024-11-15,Kristophertown,Year 2,Gomez-Bowman
1908,Susan Anthony,Female,24,English,48.81,2025-05-01,Taylorstad,Year 3,"Gaines, Smith and Weber"
6788,Gary Fletcher,Male,21,Math,50.52,2024-11-21,Tamarafort,Year 3,Garcia-Potter
1973,Isabella Ward,Male,18,English,71.9,2024-12-13,Wongborough,Year 4,"Clark, Hardin and Griffin"
2251,Anthony Green,Male,23,Math,84.48,2025-04-26,Lake Kenneth,Year 4,Higgins and Sons
2121,Lisa Frost,Male,25,Science,63.11,2024-11-11,Mitchellfort,Year 1,Neal and Sons
8324,Steven Wright,Female,19,Computer,63.69,2025-05-21,Lake Kimberly,Year 2,Harding and Sons
3731,Gary Greene,Male,21,History,66.1,2025-05-14,New Janethaven,Year 1,Miller PLC
9211,Justin Smith,Female,22,Computer,64.71,2025-04-30,Smithbury,Year 3,Castro-Evans
2474,Barbara Perry,Male,19,Computer,80.83,2024-11-16,Turnerborough,Year 2,"Bond, Lewis and Martin"
9849,Tiffany Pena,Male,25,Math,64.04,2025-06-21,Fritzton,Year 3,Knight-Perry
1442,Kimberly Elliott,Female,22,History,96.75,2025-04-18,Paulstad,Year 1,"Gilbert, Wagner and Faulkner"
7044,Henry Fuller,Male,24,English,93.67,2025-06-28,Stevenhaven,Year 4,"Henderson, Green and Conway"
